channelNumb	JulianDay	PossibleDecayLength(MicroSeconds)	StartDecay	EndDecay	FirstSignalTimeOverThreshold(nanoseconds)	SecondSignalTimeoverThreshold(nanoseconds)	PossibleDecayNumber
6234.2	2458116	6.90625	0.0892418687018374	0.0892418687817708	10.00	6.25	1
6234.1	2458116	5.42500	0.0911629067408564	0.0911629068036458	13.75	16.25	1
6234.2	2458116	5.42375	0.0911629067409578	0.0911629068037327	21.25	13.75	1
6234.1	2458116	2.90124	0.0924250086516638	0.0924250086852430	22.50	15.00	1
6234.2	2458116	2.90250	0.0924250086516927	0.0924250086852865	27.50	20.00	1
6234.1	2458116	0.36000	0.0936004335245804	0.0936004335287471	13.75	10.00	1
6234.2	2458116	0.35999	0.0936004335246384	0.0936004335288050	23.75	11.25	1
6234.1	2458116	0.91250	0.0943249235191407	0.0943249235297020	13.75	16.25	1
6234.2	2458116	0.91498	0.0943249235191986	0.0943249235297887	23.75	11.25	1
6234.1	2458116	0.89500	0.0943249235193432	0.0943249235297020	10.00	16.25	1
6234.1	2458116	3.27750	0.0948561353941696	0.0948561354321036	22.50	18.75	1
6234.2	2458116	3.27876	0.0948561353941984	0.0948561354321470	26.25	20.00	1
6234.1	2458116	4.84750	0.0963638011018375	0.0963638011579428	23.75	20.00	1
6234.2	2458116	4.84874	0.0963638011018953	0.0963638011580150	21.25	15.00	1
6234.1	2458116	0.36876	0.0967297814727864	0.0967297814770545	20.00	12.50	1
6234.2	2458116	0.36999	0.0967297814729457	0.0967297814772280	16.25	11.25	1
6234.1	2458116	0.34251	0.0967297814730902	0.0967297814770545	8.75	12.50	1
6234.1	2458116	2.31501	0.0977423434316116	0.0977423434584057	18.75	11.25	1
6234.2	2458116	2.31375	0.0977423434317853	0.0977423434585648	6.25	12.50	1
6234.1	2458116	2.64500	0.0987212428575232	0.0987212428881366	23.75	13.75	1
6234.2	2458116	2.64500	0.0987212428575377	0.0987212428881511	21.25	15.00	1
6234.2	2458116	2.61875	0.0987212428578415	0.0987212428881511	13.75	15.00	1
6234.1	2458116	0.93749	0.0999986617840713	0.0999986617949219	15.00	18.75	1
6234.2	2458116	0.94001	0.0999986617842158	0.0999986617950955	17.50	3.75	1
6234.1	2458116	0.91499	0.0999986617843317	0.0999986617949219	8.75	18.75	1
6234.1	2458116	4.16750	0.1000876212840713	0.1000876213323062	22.50	20.00	1
6234.2	2458116	4.16625	0.1000876212841870	0.1000876213324075	12.50	16.25	1
6234.1	2458116	3.28750	0.1001562253117621	0.1001562253498119	15.00	10.00	1
6234.2	2458116	3.28876	0.1001562253117911	0.1001562253498554	18.75	10.00	1
6234.1	2458116	0.79500	0.1012069536538484	0.1012069536630498	13.75	22.50	1
6234.2	2458116	0.79625	0.1012069536538918	0.1012069536631077	23.75	18.75	1
6234.1	2458116	0.78001	0.1012069536540219	0.1012069536630498	6.25	22.50	1
6234.1	2458116	0.98500	0.1016676278503472	0.1016676278617477	20.00	13.75	1
6234.2	2458116	0.98501	0.1016676278504050	0.1016676278618056	18.75	15.00	1
6234.1	2458116	2.48625	0.1023794803578994	0.1023794803866754	11.25	23.75	1
6234.2	2458116	2.48875	0.1023794803580440	0.1023794803868490	12.50	10.00	1
6234.1	2458116	2.46999	0.1023794803580875	0.1023794803866754	7.50	23.75	1
6234.1	2458116	5.42375	0.1024296421242187	0.1024296421869936	15.00	10.00	1
6234.2	2458116	5.41876	0.1024296421242477	0.1024296421869648	18.75	13.75	1
6234.1	2458116	1.77625	0.1032232737777199	0.1032232737982784	15.00	18.75	1
6234.2	2458116	1.77749	0.1032232737778791	0.1032232737984519	15.00	6.25	1
6234.1	2458116	1.75375	0.1032232737779804	0.1032232737982784	7.50	18.75	1
6234.1	2458116	0.70624	0.1036278858098525	0.1036278858180266	12.50	20.00	1
6234.2	2458116	0.70749	0.1036278858099104	0.1036278858180990	21.25	18.75	1
6234.1	2458116	0.69125	0.1036278858100260	0.1036278858180266	8.75	20.00	1
6234.1	2458116	0.83625	0.1040272474598091	0.1040272474694879	21.25	18.75	1
6234.2	2458116	0.83500	0.1040272474599682	0.1040272474696325	10.00	7.50	1
6234.1	2458116	2.21000	0.1042046874885851	0.1042046875141638	21.25	15.00	1
6234.2	2458116	2.20875	0.1042046874885996	0.1042046875141638	15.00	22.50	1
6234.2	2458116	2.18749	0.1042046874888456	0.1042046875141638	8.75	22.50	1
6234.1	2458116	3.32999	0.1051320830100406	0.1051320830485822	8.75	21.25	1
6234.2	2458116	3.33126	0.1051320830100984	0.1051320830486546	8.75	20.00	1
6234.1	2458116	1.14626	0.1052694236202256	0.1052694236334925	12.50	26.25	1
6234.2	2458116	1.14500	0.1052694236203414	0.1052694236335937	18.75	17.50	1
6234.1	2458116	1.12875	0.1052694236204283	0.1052694236334925	8.75	26.25	1
6234.1	2458116	1.92624	0.1053135077943576	0.1053135078166521	17.50	15.00	1
6234.2	2458116	1.92625	0.1053135077943866	0.1053135078166812	21.25	17.50	1
6234.1	2458116	1.00375	0.1069553234182870	0.1069553234299045	12.50	18.75	1
6234.2	2458116	1.00751	0.1069553234184027	0.1069553234300637	18.75	6.25	1
6234.1	2458116	0.37251	0.1079931650578703	0.1079931650621817	17.50	16.25	1
6234.2	2458116	0.37374	0.1079931650579572	0.1079931650622829	16.25	11.25	1
6234.1	2458116	1.89250	0.1085117234391204	0.1085117234610243	15.00	8.75	1
6234.2	2458116	1.89500	0.1085117234391492	0.1085117234610821	17.50	7.50	1
6234.1	2458116	0.37876	0.1087619966479745	0.1087619966523583	23.75	15.00	1
6234.2	2458116	0.37874	0.1087619966480759	0.1087619966524594	18.75	17.50	1
6234.1	2458116	2.15998	0.1103073297539353	0.1103073297789351	13.75	17.50	1
6234.2	2458116	2.16000	0.1103073297539930	0.1103073297789930	23.75	17.50	1
6234.1	2458116	2.14250	0.1103073297541377	0.1103073297789351	8.75	17.50	1
6234.1	2458116	2.64750	0.1113876271992188	0.1113876272298611	20.00	17.50	1
6234.2	2458116	2.65000	0.1113876271992767	0.1113876272299480	18.75	25.00	1
6234.1	2458116	1.97249	0.1115653379704862	0.1115653379933160	22.50	12.50	1
6234.2	2458116	1.97375	0.1115653379705006	0.1115653379933449	12.50	16.25	1
6234.2	2458116	1.95500	0.1115653379707176	0.1115653379933449	10.00	16.25	1
6234.1	2458116	2.88750	0.1126908229310909	0.1126908229645110	21.25	12.50	1
6234.2	2458116	2.88751	0.1126908229311197	0.1126908229645400	25.00	15.00	1
6234.1	2458116	1.51000	0.1131955425775463	0.1131955425950232	23.75	23.75	1
6234.2	2458116	1.50625	0.1131955425776766	0.1131955425951100	12.50	20.00	1
6234.1	2458116	1.35500	0.1137734929977142	0.1137734930133971	15.00	20.00	1
6234.2	2458116	1.35625	0.1137734929977575	0.1137734930134549	25.00	21.25	1
6234.1	2458116	1.33875	0.1137734929979023	0.1137734930133971	7.50	20.00	1
6234.1	2458116	2.42623	0.1146411026119648	0.1146411026400462	20.00	13.75	1
6234.2	2458116	2.42749	0.1146411026120371	0.1146411026401331	17.50	11.25	1
6234.1	2458116	0.98500	0.1148969588084346	0.1148969588198351	16.25	13.75	1
6234.2	2458116	0.98375	0.1148969588085793	0.1148969588199653	18.75	15.00	1
6234.1	2458116	0.96250	0.1148969588086950	0.1148969588198351	11.25	13.75	1
6234.1	2458116	2.18251	0.1152752113560330	0.1152752113812935	15.00	13.75	1
6234.2	2458116	2.18374	0.1152752113560764	0.1152752113813512	23.75	16.25	1
6234.1	2458116	2.16626	0.1152752113562211	0.1152752113812935	8.75	13.75	1
6234.1	2458116	1.14750	0.1155489890791233	0.1155489890924045	16.25	20.00	1
6234.2	2458116	1.14376	0.1155489890792679	0.1155489890925059	6.25	15.00	1
6234.1	2458116	6.54000	0.1167689457142362	0.1167689457899306	15.00	10.00	1
6234.2	2458116	6.54125	0.1167689457142940	0.1167689457900029	13.75	8.75	1
6234.1	2458116	1.79750	0.1174372283608218	0.1174372283816262	23.75	15.00	1
6234.2	2458116	1.79750	0.1174372283608797	0.1174372283816841	22.50	16.25	1
6234.1	2458116	3.89249	0.1175497559372252	0.1175497559822772	15.00	10.00	1
6234.2	2458116	3.89250	0.1175497559372685	0.1175497559823206	26.25	13.75	1
6234.1	2458116	3.87624	0.1175497559374133	0.1175497559822772	8.75	10.00	1
6234.1	2458116	4.66875	0.1187451566324364	0.1187451566864729	12.50	13.75	1
6234.2	2458116	4.66751	0.1187451566324508	0.1187451566864729	13.75	15.00	1
6234.1	2458116	4.65250	0.1187451566326245	0.1187451566864729	6.25	13.75	1
6234.2	2458116	4.64752	0.1187451566326822	0.1187451566864729	8.75	15.00	1
6234.1	2458116	2.32624	0.1204220403071037	0.1204220403340278	18.75	12.50	1
6234.2	2458116	2.32625	0.1204220403072482	0.1204220403341724	22.50	15.00	1
6234.1	2458116	2.43875	0.1208280459434173	0.1208280459716436	17.50	22.50	1
6234.2	2458116	2.44000	0.1208280459435619	0.1208280459718026	18.75	7.50	1
6234.1	2458116	2.41501	0.1208280459436921	0.1208280459716436	8.75	22.50	1
6234.1	2458116	1.43751	0.1216391736625144	0.1216391736791523	13.75	6.25	1
6234.2	2458116	1.43750	0.1216391736625290	0.1216391736791667	13.75	10.00	1
6234.1	2458116	1.42251	0.1216391736626880	0.1216391736791523	6.25	6.25	1
6234.2	2458116	1.41750	0.1216391736627604	0.1216391736791667	10.00	10.00	1
6234.1	2458116	1.00624	0.1222894326831598	0.1222894326948061	21.25	20.00	1
6234.2	2458116	1.00751	0.1222894326833188	0.1222894326949798	16.25	7.50	1
6234.1	2458116	0.97874	0.1222894326834781	0.1222894326948061	11.25	20.00	1
6234.1	2458116	1.61375	0.1233268902154225	0.1233268902341002	13.75	20.00	1
6234.2	2458116	1.61624	0.1233268902155527	0.1233268902342592	17.50	17.50	1
6234.1	2458116	1.59126	0.1233268902156829	0.1233268902341002	6.25	20.00	1
6234.1	2458116	1.41249	0.1246572757729601	0.1246572757893084	17.50	7.50	1
6234.2	2458116	1.41251	0.1246572757729890	0.1246572757893375	16.25	7.50	1
6234.1	2458116	2.48124	0.1250963237469618	0.1250963237756799	17.50	23.75	1
6234.2	2458116	2.48250	0.1250963237470052	0.1250963237757378	18.75	21.25	1
6234.1	2458116	0.55750	0.1252215571140914	0.1252215571205439	13.75	11.25	1
6234.2	2458116	0.55875	0.1252215571142361	0.1252215571207031	15.00	12.50	1
6234.1	2458116	0.53624	0.1252215571143374	0.1252215571205439	8.75	11.25	1
6234.1	2458116	2.08500	0.1256583046758102	0.1256583046999421	17.50	21.25	1
6234.2	2458116	2.08625	0.1256583046759548	0.1256583047001012	18.75	10.00	1
6234.1	2458116	2.06125	0.1256583046760850	0.1256583046999421	11.25	21.25	1
6234.1	2458116	1.43625	0.1268562875098090	0.1268562875264323	10.00	15.00	1
6234.2	2458116	1.43499	0.1268562875098525	0.1268562875264612	11.25	15.00	1
6234.1	2458116	4.44251	0.1284101141607204	0.1284101142121383	16.25	13.75	1
6234.2	2458116	4.44251	0.1284101141607349	0.1284101142121528	22.50	20.00	1
6234.1	2458116	3.40125	0.1299457044752314	0.1299457045145977	23.75	18.75	1
6234.2	2458116	3.40250	0.1299457044753327	0.1299457045147135	17.50	12.50	1
6234.1	2458116	2.48750	0.1320375407312210	0.1320375407600115	13.75	16.25	1
6234.2	2458116	2.48750	0.1320375407312934	0.1320375407600839	20.00	12.50	1
6234.1	2458116	2.46875	0.1320375407314380	0.1320375407600115	8.75	16.25	1
6234.1	2458116	0.31000	0.1322519647267216	0.1322519647303096	20.00	15.00	1
6234.2	2458116	0.30999	0.1322519647267940	0.1322519647303819	18.75	11.25	1
6234.1	2458116	1.47375	0.1333114660614004	0.1333114660784577	15.00	18.75	1
6234.2	2458116	1.47625	0.1333114660615162	0.1333114660786024	20.00	10.00	1
6234.1	2458116	1.45125	0.1333114660616608	0.1333114660784577	7.50	18.75	1
6234.1	2458116	0.59000	0.1347614214515335	0.1347614214583622	21.25	15.00	1
6234.2	2458116	0.59001	0.1347614214516058	0.1347614214584346	20.00	13.75	1
6234.1	2458116	0.49000	0.1359306289730179	0.1359306289786892	17.50	10.00	1
6234.2	2458116	0.49000	0.1359306289730324	0.1359306289787037	22.50	12.50	1
6234.1	2458116	0.51625	0.1361640359208044	0.1361640359267795	16.25	13.75	1
6234.2	2458116	0.51750	0.1361640359209201	0.1361640359269097	8.75	7.50	1
6234.1	2458116	2.93500	0.1384507875057436	0.1384507875397135	20.00	13.75	1
6234.2	2458116	2.93375	0.1384507875058738	0.1384507875398292	20.00	20.00	1
6234.1	2458116	2.90875	0.1384507875060474	0.1384507875397135	11.25	13.75	1
6234.1	2458116	3.96876	0.1387144810064525	0.1387144810523872	15.00	18.75	1
6234.2	2458116	3.97000	0.1387144810065682	0.1387144810525173	21.25	10.00	1
6234.1	2458116	1.70500	0.1415041262678674	0.1415041262876012	23.75	16.25	1
6234.2	2458116	1.70500	0.1415041262678964	0.1415041262876302	27.50	18.75	1
6234.1	2458116	1.36125	0.1419422805194444	0.1419422805351996	15.00	15.00	1
6234.2	2458116	1.36249	0.1419422805195891	0.1419422805353587	15.00	15.00	1
6234.1	2458116	1.33875	0.1419422805197048	0.1419422805351996	7.50	15.00	1
6234.1	2458116	0.73125	0.1423323963349103	0.1423323963433738	8.75	20.00	1
6234.2	2458116	0.72999	0.1423323963349971	0.1423323963434461	6.25	17.50	1
6234.1	2458116	1.00625	0.1448211390506655	0.1448211390623119	13.75	18.75	1
6234.2	2458116	1.00750	0.1448211390507957	0.1448211390624566	17.50	10.00	1
6234.1	2458116	0.98500	0.1448211390509114	0.1448211390623119	7.50	18.75	1
6234.1	2458116	2.45625	0.1455281586732349	0.1455281587016637	15.00	6.25	1
6234.2	2458116	2.45625	0.1455281586732494	0.1455281587016782	18.75	10.00	1
6234.1	2458116	0.51000	0.1460728104174334	0.1460728104233362	17.50	12.50	1
6234.2	2458116	0.51000	0.1460728104174623	0.1460728104233651	18.75	12.50	1
6234.1	2458116	0.64875	0.1463366595659432	0.1463366595734519	13.75	11.25	1
6234.2	2458116	0.65000	0.1463366595660011	0.1463366595735242	23.75	7.50	1
6234.1	2458116	0.63000	0.1463366595661603	0.1463366595734519	6.25	11.25	1
6234.1	2458116	1.98749	0.1463922625131944	0.1463922625361978	16.25	23.75	1
6234.2	2458116	1.98750	0.1463922625133246	0.1463922625363281	20.00	13.75	1
6234.1	2458116	1.70125	0.1477745675768952	0.1477745675965856	13.75	12.50	1
6234.2	2458116	1.70125	0.1477745675769241	0.1477745675966145	15.00	16.25	1
6234.1	2458116	1.66125	0.1483451794131510	0.1483451794323784	13.75	17.50	1
6234.2	2458116	1.66125	0.1483451794132233	0.1483451794324508	23.75	15.00	1
6234.1	2458116	1.64250	0.1483451794133680	0.1483451794323784	7.50	17.50	1
6234.1	2458116	0.98875	0.1485019827492187	0.1485019827606626	17.50	12.50	1
6234.2	2458116	0.98875	0.1485019827492476	0.1485019827606915	20.00	12.50	1
6234.1	2458116	0.47249	0.1494375002035301	0.1494375002089988	23.75	13.75	1
6234.2	2458116	0.47124	0.1494375002035735	0.1494375002090277	23.75	16.25	1
6234.1	2458116	1.07875	0.1499409476048611	0.1499409476173466	21.25	16.25	1
6234.2	2458116	1.08000	0.1499409476049479	0.1499409476174479	18.75	10.00	1
6234.1	2458116	1.76624	0.1503711334969184	0.1503711335173610	15.00	13.75	1
6234.2	2458116	1.76625	0.1503711334970052	0.1503711335174479	21.25	10.00	1
6234.1	2458116	0.73125	0.1509438136411168	0.1509438136495804	12.50	15.00	1
6234.2	2458116	0.73250	0.1509438136412326	0.1509438136497106	16.25	16.25	1
6234.1	2458116	1.72500	0.1510732286346643	0.1510732286546296	25.00	13.75	1
6234.2	2458116	1.72751	0.1510732286348234	0.1510732286548177	21.25	7.50	1
6234.1	2458116	1.69750	0.1510732286349826	0.1510732286546296	16.25	13.75	1
6234.1	2458116	3.40374	0.1536398293172598	0.1536398293566550	13.75	13.75	1
6234.2	2458116	3.40250	0.1536398293172887	0.1536398293566695	18.75	20.00	1
6234.1	2458116	1.62875	0.1540034938271701	0.1540034938460214	27.50	13.75	1
6234.2	2458116	1.63000	0.1540034938272135	0.1540034938460792	23.75	13.75	1
6234.1	2458116	1.76000	0.1559048735900028	0.1559048736103732	13.75	12.50	1
6234.2	2458116	1.76126	0.1559048735900607	0.1559048736104456	23.75	10.00	1
6234.1	2458116	1.74000	0.1559048735902343	0.1559048736103732	7.50	12.50	1
6234.1	2458116	1.21250	0.1568713908005497	0.1568713908145833	18.75	10.00	1
6234.2	2458116	1.21125	0.1568713908006221	0.1568713908146412	18.75	8.75	1
6234.1	2458116	0.89624	0.1573183019588397	0.1573183019692129	21.25	12.50	1
6234.2	2458116	0.89750	0.1573183019588686	0.1573183019692563	21.25	11.25	1
6234.1	2458116	8.86875	0.1580876510112702	0.1580876511139178	13.75	8.75	1
6234.2	2458116	8.86874	0.1580876510112847	0.1580876511139322	18.75	12.50	1
6234.1	2458116	2.79625	0.1589816757188657	0.1589816757512297	26.25	20.00	1
6234.2	2458116	2.79625	0.1589816757189525	0.1589816757513165	21.25	15.00	1
6234.1	2458116	1.80000	0.1598442109344762	0.1598442109553096	13.75	21.25	1
6234.2	2458116	1.79875	0.1598442109345196	0.1598442109553385	25.00	25.00	1
6234.1	2458116	1.78375	0.1598442109346643	0.1598442109553096	6.25	21.25	1
6234.1	2458116	3.71000	0.1602649913767361	0.1602649914196759	13.75	13.75	1
6234.2	2458116	3.70875	0.1602649913767650	0.1602649914196904	23.75	17.50	1
6234.1	2458116	3.69500	0.1602649913769097	0.1602649914196759	6.25	13.75	1
6234.1	2458116	1.23000	0.1617746214477430	0.1617746214619791	16.25	20.00	1
6234.2	2458116	1.23125	0.1617746214478732	0.1617746214621238	20.00	13.75	1
6234.1	2458116	1.20625	0.1617746214480179	0.1617746214619791	10.00	20.00	1
6234.1	2458116	2.12250	0.1619905874012297	0.1619905874257957	22.50	21.25	1
6234.2	2458116	2.12250	0.1619905874013165	0.1619905874258825	17.50	15.00	1
6234.1	2458116	0.66625	0.1621019326945602	0.1621019327022714	22.50	13.75	1
6234.2	2458116	0.66876	0.1621019326946614	0.1621019327024016	16.25	7.50	1
6234.1	2458116	0.71250	0.1646881765030960	0.1646881765113425	23.75	17.50	1
6234.2	2458116	0.71251	0.1646881765031828	0.1646881765114294	18.75	11.25	1
6234.1	2458116	1.15500	0.1646884037541088	0.1646884037674768	21.25	11.25	1
6234.2	2458116	1.15750	0.1646884037541666	0.1646884037675636	20.00	5.00	1
6234.1	2458116	3.95125	0.1650289513890335	0.1650289514347656	12.50	17.50	1
6234.2	2458116	3.95125	0.1650289513890624	0.1650289514347945	26.25	22.50	1
6234.1	2458116	3.93500	0.1650289513892216	0.1650289514347656	7.50	17.50	1
6234.1	2458116	5.28751	0.1673154061229166	0.1673154061841146	16.25	13.75	1
6234.2	2458116	5.28750	0.1673154061229890	0.1673154061841869	15.00	15.00	1
6234.1	2458116	1.50250	0.1673774713851128	0.1673774714025028	13.75	17.50	1
6234.2	2458116	1.50125	0.1673774713852575	0.1673774714026331	6.25	10.00	1
6234.1	2458116	2.35875	0.1675257951256944	0.1675257951529948	15.00	20.00	1
6234.2	2458116	2.35876	0.1675257951258391	0.1675257951531395	16.25	8.75	1
6234.1	2458116	2.33751	0.1675257951259403	0.1675257951529948	8.75	20.00	1
6234.1	2458116	8.31375	0.1692500995196180	0.1692500996158420	15.00	15.00	1
6234.2	2458116	8.31500	0.1692500995196614	0.1692500996158998	16.25	17.50	1
6234.1	2458116	8.29125	0.1692500995198784	0.1692500996158420	7.50	15.00	1
6234.2	2458116	8.29250	0.1692500995199218	0.1692500996158998	11.25	17.50	1
6234.1	2458116	1.04999	0.1697921033174913	0.1697921033296440	21.25	13.75	1
6234.2	2458116	1.04999	0.1697921033175926	0.1697921033297453	16.25	10.00	1
6234.1	2458116	0.55250	0.1698421262657986	0.1698421262721933	13.75	12.50	1
6234.2	2458116	0.55375	0.1698421262658998	0.1698421262723090	23.75	7.50	1
6234.1	2458116	0.53126	0.1698421262660445	0.1698421262721933	7.50	12.50	1
6234.1	2458116	2.15125	0.1699279848505208	0.1699279848754195	22.50	17.50	1
6234.2	2458116	2.14625	0.1699279848506655	0.1699279848755063	12.50	15.00	1
6234.1	2458116	2.80375	0.1701844177260416	0.1701844177584924	13.75	23.75	1
6234.2	2458116	2.80500	0.1701844177261574	0.1701844177586227	20.00	13.75	1
6234.1	2458116	0.99751	0.1728959516754629	0.1728959516870081	23.75	13.75	1
6234.2	2458116	0.99999	0.1728959516755642	0.1728959516871382	18.75	7.50	1
6234.1	2458116	2.89750	0.1732246256824797	0.1732246257160156	16.25	11.25	1
6234.2	2458116	2.89750	0.1732246256825231	0.1732246257160590	18.75	15.00	1
6234.1	2458116	3.03376	0.1754712306571035	0.1754712306922164	18.75	16.25	1
6234.2	2458116	3.03500	0.1754712306571904	0.1754712306923177	15.00	10.00	1
6234.1	2458116	2.73750	0.1759106857125000	0.1759106857441840	22.50	15.00	1
6234.2	2458116	2.73750	0.1759106857125578	0.1759106857442418	23.75	13.75	1
6234.1	2458116	0.48750	0.1769763140096498	0.1769763140152922	15.00	22.50	1
6234.2	2458116	0.48750	0.1769763140097800	0.1769763140154224	20.00	13.75	1
6234.1	2458116	0.46375	0.1769763140099247	0.1769763140152922	8.75	22.50	1
6234.1	2458116	0.56374	0.1774746116448206	0.1774746116513454	23.75	13.75	1
6234.2	2458116	0.56374	0.1774746116448640	0.1774746116513888	26.25	16.25	1
6234.1	2458116	1.80251	0.1780210282122829	0.1780210282331453	15.00	22.50	1
6234.2	2458116	1.80375	0.1780210282124132	0.1780210282332899	18.75	12.50	1
6234.1	2458116	1.78000	0.1780210282125434	0.1780210282331453	11.25	22.50	1
6234.1	2458116	3.43749	0.1788743280384404	0.1788743280782262	15.00	16.25	1
6234.2	2458116	3.43627	0.1788743280384982	0.1788743280782698	26.25	18.75	1
6234.1	2458116	3.37000	0.1809075515156250	0.1809075515546296	16.25	17.50	1
6234.2	2458116	3.37000	0.1809075515157407	0.1809075515547453	21.25	10.00	1
6234.1	2458116	3.34750	0.1809075515158854	0.1809075515546296	8.75	17.50	1
6234.1	2458116	1.28000	0.1812682709270688	0.1812682709418836	23.75	17.50	1
6234.2	2458116	1.28124	0.1812682709271412	0.1812682709419704	21.25	16.25	1
6234.1	2458116	0.91750	0.1827862188132812	0.1827862188239004	13.75	12.50	1
6234.2	2458116	0.91625	0.1827862188133391	0.1827862188239438	25.00	12.50	1
6234.1	2458116	0.89875	0.1827862188134982	0.1827862188239004	7.50	12.50	1
6234.1	2458116	3.05624	0.1828945527334780	0.1828945527688512	20.00	17.50	1
6234.2	2458116	3.05624	0.1828945527335214	0.1828945527688946	22.50	18.75	1
6234.1	2458116	3.91125	0.1836130996746093	0.1836130997198784	15.00	15.00	1
